"indicator_code","unit","geo","time","value","year","month","day","frequency","estimate","db_source"
"forest_cover_data","percent","DE4","1/1/2018",36.3902206420898,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE4","1/1/2015",39.6389122009277,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE4","1/1/2016",38.7244033813477,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE4","1/1/2019",34.9916648864746,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","EE0","1/1/2015",55.639820098877,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","EE0","1/1/2017",54.6652908325195,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","EE0","1/1/2018",51.8334617614746,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","EE0","1/1/2016",55.2824440002441,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","EE0","1/1/2019",47.9546051025391,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEB","1/1/2015",45.9925765991211,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEB","1/1/2016",45.7876739501953,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEB","1/1/2019",40.4951286315918,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEB","1/1/2017",45.1163711547852,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEB","1/1/2018",44.8848648071289,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","BE2","1/1/2017",19.6461944580078,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","BE2","1/1/2015",19.7564888000488,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","BE2","1/1/2019",18.4102840423584,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","BE2","1/1/2018",19.5046329498291,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","BE2","1/1/2016",19.9570083618164,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEF","1/1/2019",15.7701463699341,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEF","1/1/2015",19.7625904083252,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEF","1/1/2017",17.7437629699707,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEF","1/1/2018",17.3242893218994,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEF","1/1/2016",19.1272277832031,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEC","1/1/2019",39.6602249145508,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEC","1/1/2015",45.1004638671875,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEC","1/1/2016",45.272647857666,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEC","1/1/2017",45.3750801086426,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEC","1/1/2018",45.2730941772461,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEE","1/1/2015",26.0949401855469,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEE","1/1/2018",22.5593872070312,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEE","1/1/2019",21.1808395385742,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEE","1/1/2017",23.5006847381592,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEE","1/1/2016",25.2376880645752,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DED","1/1/2018",29.5346508026123,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DED","1/1/2017",30.1019344329834,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DED","1/1/2015",31.3886566162109,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DED","1/1/2016",31.0986328125,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DED","1/1/2019",28.1203441619873,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","EL3","1/1/2017",21.0186443328857,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","EL3","1/1/2018",21.9519081115723,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","EL3","1/1/2016",21.2025489807129,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","EL3","1/1/2019",21.8666191101074,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","EL3","1/1/2015",21.0639629364014,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","EL4","1/1/2017",18.2272777557373,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","EL4","1/1/2019",17.812858581543,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","EL4","1/1/2015",18.3751811981201,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","EL4","1/1/2016",18.904878616333,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","EL4","1/1/2018",18.0403156280518,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEG","1/1/2016",36.3571968078613,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEG","1/1/2019",31.4367332458496,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEG","1/1/2017",35.2211494445801,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEG","1/1/2018",34.3717727661133,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DEG","1/1/2015",36.8254776000977,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DK0","1/1/2016",18.1970272064209,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DK0","1/1/2019",15.0759649276733,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
